"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{PACK OF 72 SKULL CAKE CASES} => {PACK OF 60 DINOSAUR CAKE CASES}","PACK OF 60 DINOSAUR CAKE CASES",0.01188,0.328,10,444,0.628383333333333,20.39,146,1865.94
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN} => {LUNCH BAG VINTAGE LEAF DESIGN}","LUNCH BAG VINTAGE LEAF DESIGN",0.01056,0.465,12.76,222,1.92492492492492,9.38888888888889,103,1865.67
"{LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01116,0.565,8.05,157,2.16708495713172,9.69134840218238,89,1862.98
"{BLUE SPOT CERAMIC DRAWER KNOB} => {WHITE SPOT BLUE CERAMIC DRAWER KNOB}","WHITE SPOT BLUE CERAMIC DRAWER KNOB",0.01122,0.548,27.52,169,1.6843956043956,11.9395604395604,93,1862.51
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG WOODLAND ANIMALS} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01045,0.692,10.68,85,2.7507347972973,11.4966216216216,59,1860.13
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01105,0.564,10.17,156,2.18364891518738,9.68145956607495,88,1860.06
"{SET/10 PINK POLKADOT PARTY CANDLES} => {SET/10 BLUE POLKADOT PARTY CANDLES}","SET/10 BLUE POLKADOT PARTY CANDLES",0.01012,0.538,41.12,159,1.29887029288703,16.7405857740586,86,1860.01
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01828,0.659,16.67,173,1.20416897506925,13.5470914127424,114,1859.79
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL.} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01067,0.639,7.47,110,2.13269181585678,12.3925831202046,70,1857.73
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01779,0.644,15.85,180,1.22587601078167,13.0619946091644,116,1856.16
"{LUNCH BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01259,0.584,12.82,164,1.21432692307692,15.9435096153846,96,1854.28
"{CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.018,0.649,15.98,178,1.22587601078167,13.0619946091644,116,1849.78
"{ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE RED} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.01138,0.689,12.91,94,4.54470769230769,6.27384615384615,65,1846.66
"{CHARLOTTE BAG VINTAGE ALPHABET} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01138,0.445,10.97,259,1.22587601078167,13.0619946091644,115,1845.51
"{SET OF 12 FAIRY CAKE BAKING CASES} => {SET OF 6 SNACK LOAF BAKING CASES}","SET OF 6 SNACK LOAF BAKING CASES",0.01385,0.46,23.74,297,1.09271186440678,12.3276836158192,137,1840.35
"{LUNCH BAG  BLACK SKULL.,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01056,0.548,8.72,159,2.06529155787641,10.2254134029591,87,1840.09
"{JUMBO BAG PINK POLKADOT,JUMBO BAG TOYS} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01095,0.709,10.95,82,2.7507347972973,11.4966216216216,58,1838.57
"{JUMBO BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01007,0.489,8.21,192,2.03613406795225,9.59504132231405,94,1834.27
"{RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01171,0.44,13.8,272,1.12058319039451,13.6620926243568,120,1832.24
"{72 SWEETHEART FAIRY CAKE CASES} => {PACK OF 60 DINOSAUR CAKE CASES}","PACK OF 60 DINOSAUR CAKE CASES",0.01231,0.366,11.14,390,0.628383333333333,20.39,143,1828.89
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG DOLLY GIRL DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01067,0.646,7.54,107,2.13269181585678,12.3925831202046,69,1826.86
"{LUNCH BAG  BLACK SKULL.,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01067,0.554,7.89,157,2.16708495713172,9.69134840218238,87,1826.71
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG APPLE DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01275,0.561,8.87,182,2.00968885047537,8.90060501296456,102,1826.34
"{LUNCH BAG APPLE DESIGN,LUNCH BAG PINK POLKADOT} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01051,0.55,8.75,157,2.06529155787641,10.2254134029591,86,1823.58
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01095,0.533,8.95,175,2.03613406795225,9.59504132231405,93,1822.29
"{HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN} => {HAND WARMER OWL DESIGN}","HAND WARMER OWL DESIGN",0.01089,0.698,19.54,86,2.36416539050536,12.8269525267994,60,1820.35
"{JUMBO BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01007,0.507,7.29,179,2.10808025177026,9.51376868607396,91,1820.12
"{RED SPOT CERAMIC DRAWER KNOB} => {WHITE SPOT RED CERAMIC DRAWER KNOB}","WHITE SPOT RED CERAMIC DRAWER KNOB",0.01182,0.585,26.22,153,1.68622549019608,12.0588235294118,90,1819.99
"{JUMBO BAG PINK POLKADOT,JUMBO BAG TOYS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01018,0.66,10.27,96,2.68828790459966,10.6746166950596,63,1818.21
"{LARGE WHITE HEART OF WICKER} => {SMALL WHITE HEART OF WICKER}","SMALL WHITE HEART OF WICKER",0.01631,0.531,15.43,263,1.75034976152623,7.42130365659777,140,1814.08
"{LUNCH BAG VINTAGE DOILY,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.0104,0.64,7.47,107,2.13269181585678,12.3925831202046,68,1809.9
"{LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01127,0.563,8.09,160,2.10808025177026,9.51376868607396,90,1806.63
"{LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01056,0.535,7.69,168,2.10808025177026,9.51376868607396,90,1802.61
"{LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01177,0.583,8.38,154,2.10808025177026,9.51376868607396,90,1800.65
"{RED SPOT CERAMIC DRAWER KNOB} => {BLUE STRIPE CERAMIC DRAWER KNOB}","BLUE STRIPE CERAMIC DRAWER KNOB",0.01018,0.504,21.67,183,1.59515294117647,12.2376470588235,92,1800.45
"{RED SPOT CERAMIC DRAWER KNOB} => {BLUE SPOT CERAMIC DRAWER KNOB}","BLUE SPOT CERAMIC DRAWER KNOB",0.01127,0.558,27.28,163,1.71072192513369,11.5668449197861,91,1799.77
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01209,0.612,8.72,140,2.16708495713172,9.69134840218238,86,1799.45
"{LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.0104,0.642,7.5,106,2.13269181585678,12.3925831202046,68,1798.58
"{RED SPOT CERAMIC DRAWER KNOB} => {RED STRIPE CERAMIC DRAWER KNOB}","RED STRIPE CERAMIC DRAWER KNOB",0.01275,0.631,26.4,136,1.66965675057208,12.5263157894737,86,1794.81
"{BLUE SPOT CERAMIC DRAWER KNOB} => {BLUE STRIPE CERAMIC DRAWER KNOB}","BLUE STRIPE CERAMIC DRAWER KNOB",0.01166,0.57,24.49,161,1.59515294117647,12.2376470588235,92,1791.43
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG WOODLAND ANIMALS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01018,0.664,10.34,94,2.68828790459966,10.6746166950596,62,1791.12
"{LUNCH BAG PINK POLKADOT,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01007,0.536,7.64,159,2.16708495713172,9.69134840218238,85,1789.87
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01231,0.623,9.91,136,2.06529155787641,10.2254134029591,85,1789.32
"{JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01084,0.685,10.66,91,2.68828790459966,10.6746166950596,62,1788.79
"{LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01007,0.503,8.44,182,2.03613406795225,9.59504132231405,92,1788.52
"{PACK OF 72 RETROSPOT CAKE CASES,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01144,0.653,13.58,111,1.20502844141069,20.4732650739477,72,1788.22
"{LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01051,0.523,8.78,175,2.03613406795225,9.59504132231405,92,1788.1
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01018,0.542,7.72,157,2.16708495713172,9.69134840218238,85,1787.14
"{CHARLOTTE BAG VINTAGE ALPHABET} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01335,0.522,16.38,223,1.12058319039451,13.6620926243568,116,1782.12
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.545,7.83,163,2.10808025177026,9.51376868607396,89,1781.66
"{CHARLOTTE BAG APPLES DESIGN,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.0122,0.678,14.09,106,1.20502844141069,20.4732650739477,72,1773.05
"{PACK OF 72 SKULL CAKE CASES} => {PACK OF 60 SPACEBOY CAKE CASES}","PACK OF 60 SPACEBOY CAKE CASES",0.01138,0.315,11.06,453,0.770326923076923,16.1211538461538,143,1772.07
"{JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01215,0.747,11.54,75,2.7507347972973,11.4966216216216,56,1771.74
"{WHITE SPOT BLUE CERAMIC DRAWER KNOB} => {BLUE SPOT CERAMIC DRAWER KNOB}","BLUE SPOT CERAMIC DRAWER KNOB",0.01122,0.563,27.52,159,1.71072192513369,11.5668449197861,90,1771.33
"{WHITE SPOT BLUE CERAMIC DRAWER KNOB} => {BLUE STRIPE CERAMIC DRAWER KNOB}","BLUE STRIPE CERAMIC DRAWER KNOB",0.01051,0.527,22.68,172,1.59515294117647,12.2376470588235,91,1769.45
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01182,0.69,8.06,97,2.13269181585678,12.3925831202046,67,1768.93
"{LUNCH BAG APPLE DESIGN,LUNCH BAG PINK POLKADOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01133,0.593,8.45,142,2.16708495713172,9.69134840218238,84,1768.49
"{ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE PINK} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.01001,0.663,12.43,93,4.54470769230769,6.27384615384615,62,1758.07
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01122,0.641,11.31,115,2.04046376811594,11.6772946859903,74,1756.41
"{LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.0122,0.608,8.74,144,2.10808025177026,9.51376868607396,88,1755.92
"{JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01078,0.719,11.1,77,2.7507347972973,11.4966216216216,55,1750.81
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01067,0.575,10.37,144,2.18364891518738,9.68145956607495,83,1750.47
"{JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01188,0.854,7.53,37,2.49391702846117,22.1968162083936,32,1749.17
"{JUMBO BAG TOYS,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01166,0.715,11.13,85,2.68828790459966,10.6746166950596,61,1744.03
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01155,0.851,7.5,37,2.49391702846117,22.1968162083936,31,1743.03
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01056,0.659,7.7,100,2.13269181585678,12.3925831202046,66,1741.71
"{CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01149,0.461,14.43,246,1.12058319039451,13.6620926243568,113,1736.19
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01259,0.642,10.22,128,2.06529155787641,10.2254134029591,82,1735.43
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01253,0.64,9.11,129,2.16708495713172,9.69134840218238,83,1733.92
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01116,0.846,7.46,37,2.49391702846117,22.1968162083936,31,1732.79
"{JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01111,0.478,12.09,222,1.20416897506925,13.5470914127424,106,1731.07
"{CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01839,0.737,13.05,120,1.13962209302326,17.1744186046512,88,1730.98
"{LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01324,0.659,9.39,125,2.16708495713172,9.69134840218238,82,1730.04
"{SET OF 6 SNACK LOAF BAKING CASES} => {SET OF 6 TEA TIME BAKING CASES}","SET OF 6 TEA TIME BAKING CASES",0.01133,0.585,28.34,147,1.52787798408488,13.1564986737401,86,1728.63
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01095,0.559,9.37,158,2.03613406795225,9.59504132231405,88,1725.53
"{JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01182,0.747,11.53,73,2.7507347972973,11.4966216216216,55,1724.5
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01073,0.841,7.41,37,2.49391702846117,22.1968162083936,31,1722.54
"{JUMBO STORAGE BAG SUKI,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01127,0.602,8.58,136,2.16708495713172,9.69134840218238,82,1719.47
"{RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01784,0.671,16.52,160,1.22587601078167,13.0619946091644,107,1719.09
"{PACK OF 60 DINOSAUR CAKE CASES} => {PACK OF 60 SPACEBOY CAKE CASES}","PACK OF 60 SPACEBOY CAKE CASES",0.01171,0.357,12.53,386,0.770326923076923,16.1211538461538,138,1711.3
"{PINK REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER} => {ROSES REGENCY TEACUP AND SAUCER}","ROSES REGENCY TEACUP AND SAUCER",0.01811,0.844,14.53,61,3.66992467043314,9.04331450094162,51,1708.67
"{JUMBO BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01012,0.651,7.61,99,2.13269181585678,12.3925831202046,64,1703.36
"{ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE PINK} => {ALARM CLOCK BAKELIKE RED}","ALARM CLOCK BAKELIKE RED",0.01127,0.746,12.99,70,4.40365714285714,7.39809523809524,52,1701.26
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01177,0.623,8.88,130,2.16708495713172,9.69134840218238,81,1700.95
"{JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01182,0.508,12.52,209,1.22587601078167,13.0619946091644,106,1700.07
"{CHARLOTTE BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.565,8.13,150,2.10808025177026,9.51376868607396,85,1699.73
"{REGENCY TEA PLATE ROSES,ROSES REGENCY TEACUP AND SAUCER} => {PINK REGENCY TEACUP AND SAUCER}","PINK REGENCY TEACUP AND SAUCER",0.01001,0.665,16,92,3.71778947368421,7.46315789473684,61,1697.53
"{LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01308,0.604,9.53,157,2.00968885047537,8.90060501296456,95,1696.23
"{LUNCH BAG APPLE DESIGN,LUNCH BAG PINK POLKADOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01122,0.587,8.44,144,2.10808025177026,9.51376868607396,85,1695.28
"{CHRISTMAS CRAFT TREE TOP ANGEL} => {CHRISTMAS CRAFT WHITE FAIRY}","CHRISTMAS CRAFT WHITE FAIRY",0.01095,0.438,21.21,257,1.75763925729443,8.54641909814324,113,1690.91
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01045,0.628,11.09,113,2.04046376811594,11.6772946859903,71,1690.87
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.569,8.17,148,2.10808025177026,9.51376868607396,84,1688.94
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01078,0.595,10.73,134,2.18364891518738,9.68145956607495,80,1685.56
"{60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01226,0.633,8.76,130,0.745037878787879,27.4893939393939,82,1685.35
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN} => {LUNCH BAG VINTAGE LEAF DESIGN}","LUNCH BAG VINTAGE LEAF DESIGN",0.01023,0.501,13.76,186,1.92492492492492,9.38888888888889,93,1684.14
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG RED RETROSPOT} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.011,0.648,11.45,109,2.04046376811594,11.6772946859903,71,1682.96
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01073,0.594,10.7,134,2.18364891518738,9.68145956607495,80,1682.73
"{CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01598,0.64,15.77,164,1.22587601078167,13.0619946091644,105,1680.66
"{JUMBO BAG TOYS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01084,0.744,15.78,68,2.93349187935035,11.3120649651972,51,1678.84
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG WOODLAND ANIMALS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01051,0.696,10.83,84,2.68828790459966,10.6746166950596,58,1677.71
"{CHARLOTTE BAG DOLLY GIRL DESIGN} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01034,0.455,11.53,226,1.20416897506925,13.5470914127424,103,1677.46
"{CHARLOTTE BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01095,0.66,13.72,103,1.20502844141069,20.4732650739477,68,1677.13
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01067,0.52,8.21,180,2.00968885047537,8.90060501296456,94,1674.27
"{LUNCH BAG PINK POLKADOT,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01095,0.583,8.38,143,2.10808025177026,9.51376868607396,83,1672.03
"{LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01045,0.512,8.09,182,2.00968885047537,8.90060501296456,93,1666.82
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01062,0.64,11.3,109,2.04046376811594,11.6772946859903,70,1662.18
"{JUMBO BAG APPLES,JUMBO BAG PEARS,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01007,0.684,14.22,85,2.29795221843003,12.4334470989761,58,1661.15
"{CHRISTMAS CRAFT WHITE FAIRY} => {CHRISTMAS CRAFT LITTLE FRIENDS}","CHRISTMAS CRAFT LITTLE FRIENDS",0.0133,0.645,21.69,134,2.58911602209945,7.41804788213628,86,1659.99
"{JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01073,0.705,10.97,82,2.68828790459966,10.6746166950596,58,1658.94
"{SUKI  SHOULDER BAG} => {SKULL SHOULDER BAG}","SKULL SHOULDER BAG",0.01396,0.481,21.44,275,2.13678048780488,5.86829268292683,132,1658.63
"{CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG} => {STRAWBERRY CHARLOTTE BAG}","STRAWBERRY CHARLOTTE BAG",0.01658,0.664,16.82,153,1.20416897506925,13.5470914127424,102,1657.27
"{LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01067,0.577,8.29,143,2.10808025177026,9.51376868607396,83,1654.82
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01155,0.703,8.22,89,2.13269181585678,12.3925831202046,63,1653.62
"{CHARLOTTE BAG DOLLY GIRL DESIGN} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.01062,0.467,11.51,221,1.22587601078167,13.0619946091644,103,1652.59
